product,city,date,sales
Clothing,S004,02-03-2022,1003
Groceries,S004,02-03-2022,581
Furniture,S004,02-03-2022,89
Groceries,S005,02-03-2022,399
Furniture,S005,02-03-2022,545
Toys,S005,02-03-2022,511
Electronics,S005,02-03-2022,220
Clothing,S005,02-03-2022,982
Furniture,S001,02-04-2022,355
Electronics,S001,02-04-2022,819
Toys,S001,02-04-2022,200
Groceries,S001,02-04-2022,209
Clothing,S001,02-04-2022,429
Toys,S002,02-04-2022,763
Clothing,S002,02-04-2022,826
Electronics,S002,02-04-2022,304
Groceries,S002,02-04-2022,243
Furniture,S002,02-04-2022,527
Clothing,S003,02-04-2022,307
Toys,S003,02-04-2022,669
Groceries,S003,02-04-2022,310
Furniture,S003,02-04-2022,681
Electronics,S003,02-04-2022,94
Clothing,S004,02-04-2022,1101
Electronics,S004,02-04-2022,696
Toys,S004,02-04-2022,635
Furniture,S004,02-04-2022,149
Electronics,S005,02-04-2022,843
Toys,S005,02-04-2022,379
Furniture,S005,02-04-2022,795
Clothing,S005,02-04-2022,369
Groceries,S005,02-04-2022,1201
Groceries,S001,02-05-2022,851
Clothing,S001,02-05-2022,304
Electronics,S001,02-05-2022,973
Toys,S001,02-05-2022,1534
Furniture,S001,02-05-2022,95
Clothing,S002,02-05-2022,1351
Groceries,S002,02-05-2022,420
Electronics,S002,02-05-2022,780
Furniture,S002,02-05-2022,826
Toys,S002,02-05-2022,233
Furniture,S003,02-05-2022,428
Groceries,S003,02-05-2022,333
Toys,S003,02-05-2022,666
Clothing,S003,02-05-2022,979
Electronics,S003,02-05-2022,318
Groceries,S004,02-05-2022,356
Furniture,S004,02-05-2022,403
Electronics,S004,02-05-2022,851
Clothing,S004,02-05-2022,868
Toys,S004,02-05-2022,20
Furniture,S005,02-05-2022,371
Toys,S005,02-05-2022,858
Groceries,S005,02-05-2022,614
Electronics,S005,02-05-2022,520
Clothing,S005,02-05-2022,149
Electronics,S001,02-06-2022,444
Furniture,S001,02-06-2022,313
Toys,S001,02-06-2022,276
Groceries,S001,02-06-2022,781
Clothing,S001,02-06-2022,267
Groceries,S002,02-06-2022,213
Clothing,S002,02-06-2022,506
Electronics,S002,02-06-2022,846
Furniture,S002,02-06-2022,661
Toys,S002,02-06-2022,364
Toys,S003,02-06-2022,1193
Clothing,S003,02-06-2022,594
Electronics,S003,02-06-2022,905
Furniture,S003,02-06-2022,343
Groceries,S003,02-06-2022,806
Clothing,S004,02-06-2022,562
Groceries,S004,02-06-2022,295
Furniture,S004,02-06-2022,796
Toys,S004,02-06-2022,532
Electronics,S004,02-06-2022,162
Toys,S005,02-06-2022,1226
Clothing,S005,02-06-2022,503
Furniture,S005,02-06-2022,594
Groceries,S005,02-06-2022,89
Electronics,S005,02-06-2022,656
Electronics,S001,02-07-2022,1032
Furniture,S001,02-07-2022,632
Groceries,S001,02-07-2022,682
Clothing,S001,02-07-2022,376
Toys,S001,02-07-2022,88
Toys,S002,02-07-2022,1019
Clothing,S002,02-07-2022,126
Furniture,S002,02-07-2022,882
Groceries,S002,02-07-2022,852
Electronics,S002,02-07-2022,330
Electronics,S003,02-07-2022,1045
Furniture,S003,02-07-2022,598
Groceries,S003,02-07-2022,174
Clothing,S003,02-07-2022,252
Toys,S003,02-07-2022,73
Furniture,S004,02-07-2022,399
Toys,S004,02-07-2022,454
Electronics,S004,02-07-2022,468
Clothing,S004,02-07-2022,1166
Groceries,S004,02-07-2022,182
Electronics,S005,02-07-2022,1160
Toys,S005,02-07-2022,455
Groceries,S005,02-07-2022,722
Clothing,S005,02-07-2022,185
Furniture,S005,02-07-2022,271
Toys,S001,02-08-2022,585
Electronics,S001,02-08-2022,609
Clothing,S001,02-08-2022,807
Furniture,S001,02-08-2022,750
Groceries,S001,02-08-2022,295
Groceries,S002,02-08-2022,1472
Clothing,S002,02-08-2022,524
Furniture,S002,02-08-2022,591
Toys,S002,02-08-2022,455
Groceries,S003,02-08-2022,703
Electronics,S003,02-08-2022,528
Clothing,S003,02-08-2022,177
Toys,S003,02-08-2022,1014
Furniture,S003,02-08-2022,688
Furniture,S004,02-08-2022,447
Groceries,S004,02-08-2022,483
Clothing,S004,02-08-2022,633
Electronics,S004,02-08-2022,572
Toys,S004,02-08-2022,816
Clothing,S005,02-08-2022,389
Furniture,S005,02-08-2022,316
Groceries,S005,02-08-2022,870
Electronics,S005,02-08-2022,339
Toys,S005,02-08-2022,41
Groceries,S001,02-09-2022,254
Furniture,S001,02-09-2022,180
Clothing,S001,02-09-2022,479
Toys,S001,02-09-2022,119
Electronics,S001,02-09-2022,436
Toys,S002,02-09-2022,963
Electronics,S002,02-09-2022,128
Groceries,S002,02-09-2022,447
Furniture,S002,02-09-2022,940
Clothing,S002,02-09-2022,405
Furniture,S003,02-09-2022,288
Toys,S003,02-09-2022,1162
Electronics,S003,02-09-2022,200
Groceries,S003,02-09-2022,486
Clothing,S003,02-09-2022,287
Furniture,S004,02-09-2022,1059
Electronics,S004,02-09-2022,260
Groceries,S004,02-09-2022,161
Clothing,S004,02-09-2022,557
Toys,S004,02-09-2022,1568
Clothing,S005,02-09-2022,897
Furniture,S005,02-09-2022,1092
Toys,S005,02-09-2022,732
Groceries,S005,02-09-2022,383
Electronics,S005,02-09-2022,270
Clothing,S001,02-10-2022,1314
Furniture,S001,02-10-2022,656
Groceries,S001,02-10-2022,45
Electronics,S001,02-10-2022,169
Toys,S001,02-10-2022,828
Toys,S002,02-10-2022,628
Electronics,S002,02-10-2022,853
Furniture,S002,02-10-2022,545
Clothing,S002,02-10-2022,562
Groceries,S002,02-10-2022,316
Toys,S003,02-10-2022,880
Furniture,S003,02-10-2022,493
Clothing,S003,02-10-2022,799
Electronics,S003,02-10-2022,457
Groceries,S003,02-10-2022,265
Groceries,S004,02-10-2022,1009
Electronics,S004,02-10-2022,401
Clothing,S004,02-10-2022,406
Furniture,S004,02-10-2022,461
Toys,S004,02-10-2022,334
Furniture,S005,02-10-2022,604
Groceries,S005,02-10-2022,669
Electronics,S005,02-10-2022,521
Clothing,S005,02-10-2022,848
Toys,S005,02-10-2022,349
Electronics,S001,02-11-2022,765
Furniture,S001,02-11-2022,458
Toys,S001,02-11-2022,1407
Groceries,S001,02-11-2022,581
Clothing,S001,02-11-2022,369
Groceries,S002,02-11-2022,691
Toys,S002,02-11-2022,1486
Clothing,S002,02-11-2022,1414
Electronics,S002,02-11-2022,401
Clothing,S003,02-11-2022,1153
Electronics,S003,02-11-2022,113
Furniture,S003,02-11-2022,769
Toys,S003,02-11-2022,581
Groceries,S003,02-11-2022,274
Electronics,S004,02-11-2022,735
Furniture,S004,02-11-2022,450
Groceries,S004,02-11-2022,515
Toys,S004,02-11-2022,639
Clothing,S004,02-11-2022,345
Electronics,S005,02-11-2022,13
Furniture,S005,02-11-2022,473
Toys,S005,02-11-2022,1153
Clothing,S005,02-11-2022,159
Groceries,S005,02-11-2022,726
Toys,S001,02-12-2022,569
Groceries,S001,02-12-2022,362
Electronics,S001,02-12-2022,357
Clothing,S001,02-12-2022,616
Furniture,S001,02-12-2022,37
Groceries,S002,02-12-2022,617
Electronics,S002,02-12-2022,761
Clothing,S002,02-12-2022,459
Toys,S002,02-12-2022,275
Furniture,S002,02-12-2022,334
Toys,S003,02-12-2022,340
Groceries,S003,02-12-2022,1293
Furniture,S003,02-12-2022,1287
Electronics,S003,02-12-2022,133
Clothing,S003,02-12-2022,191
Toys,S004,02-12-2022,502
Groceries,S004,02-12-2022,791
Furniture,S004,02-12-2022,633
Clothing,S004,02-12-2022,980
Electronics,S004,02-12-2022,358
Electronics,S005,02-12-2022,1044
Clothing,S005,02-12-2022,352
Furniture,S005,02-12-2022,532
Toys,S005,02-12-2022,179
Groceries,S005,02-12-2022,847
Clothing,S001,02-13-2022,607
Groceries,S001,02-13-2022,807
Toys,S001,02-13-2022,331
Electronics,S001,02-13-2022,349
Furniture,S001,02-13-2022,42
Groceries,S002,02-13-2022,475
Toys,S002,02-13-2022,500
Clothing,S002,02-13-2022,624
Electronics,S002,02-13-2022,214
Furniture,S002,02-13-2022,589
Electronics,S003,02-13-2022,501
Toys,S003,02-13-2022,701
Groceries,S003,02-13-2022,325
Clothing,S003,02-13-2022,995
Furniture,S003,02-13-2022,62
Toys,S004,02-13-2022,174
Furniture,S004,02-13-2022,353
Electronics,S004,02-13-2022,595
Clothing,S004,02-13-2022,281
Groceries,S004,02-13-2022,131
Clothing,S005,02-13-2022,416
Electronics,S005,02-13-2022,660
Furniture,S005,02-13-2022,178
Groceries,S005,02-13-2022,610
Toys,S005,02-13-2022,457
Clothing,S001,02-14-2022,736
Groceries,S001,02-14-2022,89
Toys,S001,02-14-2022,366
Electronics,S001,02-14-2022,835
Furniture,S001,02-14-2022,932
Electronics,S002,02-14-2022,747
Groceries,S002,02-14-2022,315
Clothing,S002,02-14-2022,664
Furniture,S002,02-14-2022,463
Toys,S002,02-14-2022,353
Toys,S003,02-14-2022,1496
Furniture,S003,02-14-2022,294
Groceries,S003,02-14-2022,657
Electronics,S003,02-14-2022,320
Clothing,S003,02-14-2022,154
Toys,S004,02-14-2022,909
Clothing,S004,02-14-2022,1108
Electronics,S004,02-14-2022,118
Groceries,S004,02-14-2022,270
Furniture,S004,02-14-2022,548
Groceries,S005,02-14-2022,351
Furniture,S005,02-14-2022,565
Electronics,S005,02-14-2022,919
Clothing,S005,02-14-2022,336
Toys,S005,02-14-2022,235
Furniture,S001,02-15-2022,273
Electronics,S001,02-15-2022,994
Groceries,S001,02-15-2022,464
Toys,S001,02-15-2022,925
Clothing,S001,02-15-2022,477
Clothing,S002,02-15-2022,680
Groceries,S002,02-15-2022,585
Electronics,S002,02-15-2022,921
Furniture,S002,02-15-2022,34
Toys,S002,02-15-2022,297
Electronics,S003,02-15-2022,990
Clothing,S003,02-15-2022,404
Furniture,S003,02-15-2022,665
Groceries,S003,02-15-2022,407
Toys,S003,02-15-2022,83
Clothing,S004,02-15-2022,1015
Toys,S004,02-15-2022,258
Electronics,S004,02-15-2022,504
Groceries,S004,02-15-2022,523
Furniture,S004,02-15-2022,676
Toys,S005,02-15-2022,773
Clothing,S005,02-15-2022,867
Electronics,S005,02-15-2022,709
Groceries,S005,02-15-2022,311
Furniture,S005,02-15-2022,141
Electronics,S001,02-16-2022,421
Clothing,S001,02-16-2022,1064
Groceries,S001,02-16-2022,1241
Toys,S001,02-16-2022,377
Furniture,S001,02-16-2022,488
Groceries,S002,02-16-2022,2009
Electronics,S002,02-16-2022,175
Furniture,S002,02-16-2022,541
Toys,S002,02-16-2022,175
Clothing,S002,02-16-2022,91
Furniture,S003,02-16-2022,1351
Toys,S003,02-16-2022,401
Clothing,S003,02-16-2022,615
Groceries,S003,02-16-2022,461
Furniture,S004,02-16-2022,530
Toys,S004,02-16-2022,594
Groceries,S004,02-16-2022,531
Clothing,S004,02-16-2022,1071
Toys,S005,02-16-2022,1113
Groceries,S005,02-16-2022,1223
Electronics,S005,02-16-2022,329
Furniture,S005,02-16-2022,1005
Clothing,S005,02-16-2022,389
Furniture,S001,02-17-2022,401
Clothing,S001,02-17-2022,508
Groceries,S001,02-17-2022,1213
Electronics,S001,02-17-2022,647
Toys,S001,02-17-2022,180
Groceries,S002,02-17-2022,311
Clothing,S002,02-17-2022,703
Toys,S002,02-17-2022,126
Electronics,S002,02-17-2022,397
Furniture,S002,02-17-2022,825
Toys,S003,02-17-2022,504
Clothing,S003,02-17-2022,285
Furniture,S003,02-17-2022,460
Electronics,S003,02-17-2022,566
Groceries,S003,02-17-2022,375
Electronics,S004,02-17-2022,136
Clothing,S004,02-17-2022,1070
Toys,S004,02-17-2022,878
Furniture,S004,02-17-2022,799
Groceries,S004,02-17-2022,917
Electronics,S005,02-17-2022,396
Toys,S005,02-17-2022,481
Furniture,S005,02-17-2022,790
Groceries,S005,02-17-2022,464
Clothing,S005,02-17-2022,181
Electronics,S001,02-18-2022,464
Groceries,S001,02-18-2022,770
Clothing,S001,02-18-2022,673
Furniture,S001,02-18-2022,216
Toys,S001,02-18-2022,222
Furniture,S002,02-18-2022,652
Clothing,S002,02-18-2022,863
Groceries,S002,02-18-2022,531
Toys,S002,02-18-2022,486
Electronics,S002,02-18-2022,61
Toys,S003,02-18-2022,1103
Groceries,S003,02-18-2022,927
Electronics,S003,02-18-2022,146
Clothing,S003,02-18-2022,392
Furniture,S003,02-18-2022,880
Groceries,S004,02-18-2022,401
Toys,S004,02-18-2022,369
Furniture,S004,02-18-2022,413
Clothing,S004,02-18-2022,973
Electronics,S004,02-18-2022,744
Furniture,S005,02-18-2022,1013
Toys,S005,02-18-2022,1246
Groceries,S005,02-18-2022,477
Clothing,S005,02-18-2022,685
Electronics,S005,02-18-2022,334
Furniture,S001,02-19-2022,318
Clothing,S001,02-19-2022,517
Electronics,S001,02-19-2022,514
Toys,S001,02-19-2022,788
Groceries,S001,02-19-2022,66
Furniture,S002,02-19-2022,473
Groceries,S002,02-19-2022,331
Clothing,S002,02-19-2022,703
Toys,S002,02-19-2022,26
Electronics,S002,02-19-2022,132
Electronics,S003,02-19-2022,328
Clothing,S003,02-19-2022,581
Furniture,S003,02-19-2022,562
Toys,S003,02-19-2022,449
Groceries,S003,02-19-2022,409
Clothing,S004,02-19-2022,1234
Furniture,S004,02-19-2022,688
Groceries,S004,02-19-2022,692
Electronics,S004,02-19-2022,274
Toys,S004,02-19-2022,168
Clothing,S005,02-19-2022,689
Toys,S005,02-19-2022,243
Furniture,S005,02-19-2022,1023
Groceries,S005,02-19-2022,594
Electronics,S005,02-19-2022,342
Toys,S001,02-20-2022,442
Clothing,S001,02-20-2022,864
Furniture,S001,02-20-2022,316
Electronics,S001,02-20-2022,479
Groceries,S001,02-20-2022,320
Furniture,S002,02-20-2022,710
Toys,S002,02-20-2022,927
Electronics,S002,02-20-2022,123
Groceries,S002,02-20-2022,566
Clothing,S002,02-20-2022,701
Clothing,S003,02-20-2022,841
Electronics,S003,02-20-2022,241
Toys,S003,02-20-2022,878
Furniture,S003,02-20-2022,671
Groceries,S003,02-20-2022,239
Furniture,S004,02-20-2022,471
Groceries,S004,02-20-2022,643
Electronics,S004,02-20-2022,723
Toys,S004,02-20-2022,399
Clothing,S004,02-20-2022,494
Groceries,S005,02-20-2022,934
Toys,S005,02-20-2022,509
Electronics,S005,02-20-2022,209
Clothing,S005,02-20-2022,652
Furniture,S005,02-20-2022,184
Clothing,S001,02-21-2022,832
Electronics,S001,02-21-2022,382
Toys,S001,02-21-2022,790
Groceries,S001,02-21-2022,756
Furniture,S001,02-21-2022,678
Electronics,S002,02-21-2022,462
Groceries,S002,02-21-2022,272
Clothing,S002,02-21-2022,649
Toys,S002,02-21-2022,94
Furniture,S002,02-21-2022,848
Electronics,S003,02-21-2022,554
Clothing,S003,02-21-2022,385
Groceries,S003,02-21-2022,665
Toys,S003,02-21-2022,546
Furniture,S003,02-21-2022,251
Toys,S004,02-21-2022,442
Clothing,S004,02-21-2022,767
Electronics,S004,02-21-2022,660
Furniture,S004,02-21-2022,388
Groceries,S004,02-21-2022,173
Furniture,S005,02-21-2022,349
Toys,S005,02-21-2022,591
Groceries,S005,02-21-2022,248
Electronics,S005,02-21-2022,782
Clothing,S005,02-21-2022,232
Furniture,S001,02-22-2022,567
Groceries,S001,02-22-2022,351
Clothing,S001,02-22-2022,684
Electronics,S001,02-22-2022,474
Toys,S001,02-22-2022,421
Clothing,S002,02-22-2022,1687
Toys,S002,02-22-2022,997
Electronics,S002,02-22-2022,255
Furniture,S002,02-22-2022,780
Groceries,S002,02-22-2022,87
Electronics,S003,02-22-2022,1060
Groceries,S003,02-22-2022,301
Furniture,S003,02-22-2022,609
Toys,S003,02-22-2022,224
Clothing,S003,02-22-2022,843
Toys,S004,02-22-2022,413
Furniture,S004,02-22-2022,1152
Clothing,S004,02-22-2022,383
Groceries,S004,02-22-2022,342
Electronics,S004,02-22-2022,237
Clothing,S005,02-22-2022,217
Groceries,S005,02-22-2022,1007
Electronics,S005,02-22-2022,446
Furniture,S005,02-22-2022,563
Toys,S005,02-22-2022,417
Groceries,S001,02-23-2022,496
Toys,S001,02-23-2022,595
Clothing,S001,02-23-2022,1577
Furniture,S001,02-23-2022,586
Electronics,S001,02-23-2022,244
Groceries,S002,02-23-2022,604
Toys,S002,02-23-2022,324
Electronics,S002,02-23-2022,497
Furniture,S002,02-23-2022,590
Clothing,S002,02-23-2022,239
Furniture,S003,02-23-2022,629
Groceries,S003,02-23-2022,424
Toys,S003,02-23-2022,762
Clothing,S003,02-23-2022,512
Electronics,S003,02-23-2022,12
Clothing,S004,02-23-2022,576
Toys,S004,02-23-2022,636
Electronics,S004,02-23-2022,419
Furniture,S004,02-23-2022,788
Groceries,S004,02-23-2022,311
Electronics,S005,02-23-2022,993
Clothing,S005,02-23-2022,88
Furniture,S005,02-23-2022,801
Groceries,S005,02-23-2022,374
Toys,S005,02-23-2022,454
Toys,S001,02-24-2022,721
Clothing,S001,02-24-2022,933
Groceries,S001,02-24-2022,384
Electronics,S001,02-24-2022,1302
Furniture,S001,02-24-2022,318
Clothing,S002,02-24-2022,785
Electronics,S002,02-24-2022,539
Toys,S002,02-24-2022,581
Furniture,S002,02-24-2022,113
Groceries,S002,02-24-2022,751
Toys,S003,02-24-2022,646
Furniture,S003,02-24-2022,288
Groceries,S003,02-24-2022,536
Clothing,S003,02-24-2022,944
Electronics,S003,02-24-2022,115
Furniture,S004,02-24-2022,436
Groceries,S004,02-24-2022,669
Electronics,S004,02-24-2022,423
Clothing,S004,02-24-2022,617
Toys,S004,02-24-2022,434
Furniture,S005,02-24-2022,915
Groceries,S005,02-24-2022,789
Clothing,S005,02-24-2022,483
Toys,S005,02-24-2022,446
Clothing,S001,02-25-2022,966
Electronics,S001,02-25-2022,547
Groceries,S001,02-25-2022,431
Toys,S001,02-25-2022,763
Furniture,S001,02-25-2022,644
Furniture,S002,02-25-2022,578
Clothing,S002,02-25-2022,773
Toys,S002,02-25-2022,62
Groceries,S002,02-25-2022,582
Electronics,S002,02-25-2022,378
Furniture,S003,02-25-2022,585
Electronics,S003,02-25-2022,213
Clothing,S003,02-25-2022,867
Groceries,S003,02-25-2022,1071
Toys,S003,02-25-2022,29
Toys,S004,02-25-2022,499
Groceries,S004,02-25-2022,183
Clothing,S004,02-25-2022,478
Furniture,S004,02-25-2022,450
Electronics,S004,02-25-2022,359
Furniture,S005,02-25-2022,683
Groceries,S005,02-25-2022,627
Toys,S005,02-25-2022,431
Electronics,S005,02-25-2022,528
Clothing,S005,02-25-2022,414
Groceries,S001,02-26-2022,780
Electronics,S001,02-26-2022,352
Toys,S001,02-26-2022,579
Furniture,S001,02-26-2022,1086
Clothing,S001,02-26-2022,279
Electronics,S002,02-26-2022,299
Groceries,S002,02-26-2022,295
Furniture,S002,02-26-2022,160
Toys,S002,02-26-2022,782
Clothing,S002,02-26-2022,577
Electronics,S003,02-26-2022,382
Clothing,S003,02-26-2022,871
Groceries,S003,02-26-2022,124
Furniture,S003,02-26-2022,797
Toys,S003,02-26-2022,915
Groceries,S004,02-26-2022,813
Clothing,S004,02-26-2022,1247
Electronics,S004,02-26-2022,963
Furniture,S004,02-26-2022,879
Toys,S004,02-26-2022,162
Groceries,S005,02-26-2022,764
Clothing,S005,02-26-2022,1243
Furniture,S005,02-26-2022,454
Toys,S005,02-26-2022,124
Electronics,S005,02-26-2022,122
Clothing,S001,02-27-2022,564
Groceries,S001,02-27-2022,260
Furniture,S001,02-27-2022,361
Electronics,S001,02-27-2022,1228
Toys,S001,02-27-2022,239
Clothing,S002,02-27-2022,410
Electronics,S002,02-27-2022,861
Furniture,S002,02-27-2022,838
Toys,S002,02-27-2022,500
Groceries,S002,02-27-2022,402
Furniture,S003,02-27-2022,666
Toys,S003,02-27-2022,417
Groceries,S003,02-27-2022,240
Electronics,S003,02-27-2022,897
Clothing,S003,02-27-2022,358
Toys,S004,02-27-2022,923
Electronics,S004,02-27-2022,501
Furniture,S004,02-27-2022,258
Clothing,S004,02-27-2022,1265
Groceries,S004,02-27-2022,350
Groceries,S005,02-27-2022,1041
Furniture,S005,02-27-2022,482
Electronics,S005,02-27-2022,1074
Toys,S005,02-27-2022,823
Clothing,S005,02-27-2022,276
Furniture,S001,02-28-2022,499
Clothing,S001,02-28-2022,962
Groceries,S001,02-28-2022,107
Electronics,S001,02-28-2022,553
Toys,S001,02-28-2022,1052
Furniture,S002,02-28-2022,582
Toys,S002,02-28-2022,497
Electronics,S002,02-28-2022,1443
Groceries,S002,02-28-2022,38
Clothing,S002,02-28-2022,917
Furniture,S003,02-28-2022,391
Clothing,S003,02-28-2022,785
Toys,S003,02-28-2022,625
Electronics,S003,02-28-2022,429
Groceries,S003,02-28-2022,441
Electronics,S004,02-28-2022,677
Groceries,S004,02-28-2022,1218
Clothing,S004,02-28-2022,673
Furniture,S004,02-28-2022,153
Toys,S004,02-28-2022,309
Electronics,S005,02-28-2022,879
Clothing,S005,02-28-2022,841
Toys,S005,02-28-2022,121
Furniture,S005,02-28-2022,78
Groceries,S005,02-28-2022,568
Toys,S001,03-01-2022,253
Groceries,S001,03-01-2022,604
Electronics,S001,03-01-2022,172
Furniture,S001,03-01-2022,638
Clothing,S001,03-01-2022,863
Groceries,S002,03-01-2022,405
Electronics,S002,03-01-2022,630
Toys,S002,03-01-2022,349
Clothing,S002,03-01-2022,220
Furniture,S002,03-01-2022,296
Groceries,S003,03-01-2022,997
Electronics,S003,03-01-2022,313
Furniture,S003,03-01-2022,932
Clothing,S003,03-01-2022,619
Toys,S003,03-01-2022,775
Groceries,S004,03-01-2022,1029
Toys,S004,03-01-2022,976
Electronics,S004,03-01-2022,427
Clothing,S004,03-01-2022,324
Furniture,S004,03-01-2022,74
Furniture,S005,03-01-2022,759
Electronics,S005,03-01-2022,344
Toys,S005,03-01-2022,773
Groceries,S005,03-01-2022,176
Clothing,S005,03-01-2022,1159
Groceries,S001,03-02-2022,816
Clothing,S001,03-02-2022,535
Furniture,S001,03-02-2022,649
Electronics,S001,03-02-2022,608
Toys,S001,03-02-2022,20
Toys,S002,03-02-2022,440
Furniture,S002,03-02-2022,735
Clothing,S002,03-02-2022,435
Groceries,S002,03-02-2022,766
Electronics,S002,03-02-2022,702
Furniture,S003,03-02-2022,132
Toys,S003,03-02-2022,700
Groceries,S003,03-02-2022,288
Electronics,S003,03-02-2022,405
Clothing,S003,03-02-2022,353
Toys,S004,03-02-2022,765
Clothing,S004,03-02-2022,451
Groceries,S004,03-02-2022,310
Electronics,S004,03-02-2022,529
Furniture,S004,03-02-2022,1087
Groceries,S005,03-02-2022,413
Toys,S005,03-02-2022,1074
Electronics,S005,03-02-2022,901
Clothing,S005,03-02-2022,727
Furniture,S005,03-02-2022,257
Toys,S001,03-03-2022,476
Groceries,S001,03-03-2022,820
Electronics,S001,03-03-2022,767
Furniture,S001,03-03-2022,462
Clothing,S001,03-03-2022,233
Toys,S002,03-03-2022,633
Clothing,S002,03-03-2022,861
Electronics,S002,03-03-2022,511
Furniture,S002,03-03-2022,45
Groceries,S002,03-03-2022,557
Clothing,S003,03-03-2022,1103
Electronics,S003,03-03-2022,583
Furniture,S003,03-03-2022,449
Groceries,S003,03-03-2022,72
Toys,S003,03-03-2022,456
Furniture,S004,03-03-2022,455
Clothing,S004,03-03-2022,631
Groceries,S004,03-03-2022,344
Toys,S004,03-03-2022,257
Electronics,S004,03-03-2022,692
Toys,S005,03-03-2022,855
Clothing,S005,03-03-2022,417
Electronics,S005,03-03-2022,280
Furniture,S005,03-03-2022,545
Groceries,S005,03-03-2022,422
Toys,S001,03-04-2022,813
Electronics,S001,03-04-2022,1215
Groceries,S001,03-04-2022,80
Clothing,S001,03-04-2022,431
Furniture,S001,03-04-2022,143
Electronics,S002,03-04-2022,802
Furniture,S002,03-04-2022,937
Clothing,S002,03-04-2022,316
Groceries,S002,03-04-2022,239
Toys,S002,03-04-2022,406
