product,city,date,sales,discount_pct,weather_condition,is_holiday,seasonality
Groceries,Delhi,01-13-2022,310,10,Rainy,0,Winter
Groceries,Delhi,01-13-2022,1,10,Rainy,1,Summer
Toys,Delhi,01-13-2022,70,15,Cloudy,0,Winter
Toys,Delhi,01-13-2022,254,0,Cloudy,0,Spring
Toys,Delhi,01-13-2022,135,15,Snowy,0,Winter
Groceries,Delhi,01-13-2022,122,10,Cloudy,1,Summer
Clothing,Delhi,01-13-2022,26,15,Snowy,0,Summer
Toys,Delhi,01-13-2022,25,0,Snowy,1,Summer
Toys,Delhi,01-13-2022,24,10,Rainy,0,Winter
Toys,Delhi,01-13-2022,80,10,Rainy,1,Autumn
Toys,Delhi,01-13-2022,58,10,Cloudy,1,Autumn
Toys,Delhi,01-13-2022,19,5,Rainy,1,Autumn
Toys,Delhi,01-13-2022,198,0,Cloudy,0,Summer
Toys,Delhi,01-13-2022,152,0,Sunny,0,Summer
Toys,Mumbai,01-13-2022,54,0,Cloudy,0,Summer
Groceries,Mumbai,01-13-2022,334,5,Rainy,1,Autumn
Toys,Mumbai,01-13-2022,225,20,Cloudy,1,Winter
Groceries,Mumbai,01-13-2022,37,15,Rainy,0,Summer
Toys,Mumbai,01-13-2022,217,20,Snowy,1,Spring
Toys,Mumbai,01-13-2022,229,20,Snowy,1,Spring
Toys,Mumbai,01-13-2022,98,10,Snowy,0,Winter
Groceries,Mumbai,01-13-2022,247,20,Cloudy,1,Summer
Toys,Mumbai,01-13-2022,17,0,Cloudy,0,Spring
Groceries,Bangalore,01-13-2022,2,10,Sunny,1,Autumn
Toys,Bangalore,01-13-2022,1,10,Rainy,0,Autumn
Toys,Bangalore,01-13-2022,54,0,Sunny,1,Summer
Toys,Bangalore,01-13-2022,63,15,Rainy,0,Winter
Groceries,Bangalore,01-13-2022,133,5,Snowy,1,Spring
Toys,Bangalore,01-13-2022,53,15,Sunny,1,Winter
Toys,Bangalore,01-13-2022,3,5,Snowy,1,Autumn
Clothing,Bangalore,01-13-2022,57,0,Sunny,1,Autumn
Groceries,Bangalore,01-13-2022,58,0,Cloudy,1,Winter
Groceries,Bangalore,01-13-2022,27,20,Rainy,1,Summer
Groceries,Bangalore,01-13-2022,352,0,Snowy,1,Winter
Toys,Delhi,01-14-2022,177,20,Snowy,0,Winter
Toys,Delhi,01-14-2022,236,10,Snowy,0,Autumn
Toys,Delhi,01-14-2022,61,20,Cloudy,0,Spring
Clothing,Delhi,01-14-2022,160,15,Rainy,1,Spring
Toys,Delhi,01-14-2022,144,15,Cloudy,1,Autumn
Toys,Delhi,01-14-2022,38,0,Sunny,0,Winter
Toys,Delhi,01-14-2022,126,20,Cloudy,1,Summer
Groceries,Delhi,01-14-2022,110,10,Sunny,0,Spring
Toys,Delhi,01-14-2022,32,15,Cloudy,0,Winter
Toys,Delhi,01-14-2022,70,10,Sunny,0,Spring
Groceries,Delhi,01-14-2022,227,5,Snowy,0,Winter
Toys,Delhi,01-14-2022,117,10,Cloudy,0,Summer
Clothing,Delhi,01-14-2022,14,5,Rainy,0,Summer
Toys,Delhi,01-14-2022,94,20,Rainy,0,Winter
Groceries,Delhi,01-14-2022,129,20,Cloudy,1,Spring
Clothing,Delhi,01-14-2022,216,15,Snowy,1,Winter
Groceries,Delhi,01-14-2022,163,5,Snowy,1,Autumn
Clothing,Delhi,01-14-2022,48,10,Cloudy,1,Autumn
Groceries,Mumbai,01-14-2022,45,20,Sunny,0,Winter
Toys,Mumbai,01-14-2022,43,0,Cloudy,0,Winter
Groceries,Mumbai,01-14-2022,199,15,Snowy,0,Spring
Groceries,Mumbai,01-14-2022,63,0,Sunny,1,Autumn
Groceries,Mumbai,01-14-2022,53,20,Sunny,1,Winter
Groceries,Mumbai,01-14-2022,41,5,Rainy,0,Winter
Clothing,Mumbai,01-14-2022,25,20,Cloudy,1,Autumn
Groceries,Mumbai,01-14-2022,76,20,Snowy,0,Summer
Toys,Mumbai,01-14-2022,50,15,Snowy,0,Autumn
Groceries,Mumbai,01-14-2022,96,15,Rainy,1,Autumn
Clothing,Mumbai,01-14-2022,23,0,Rainy,0,Spring
Toys,Mumbai,01-14-2022,95,0,Sunny,1,Winter
Groceries,Mumbai,01-14-2022,195,15,Cloudy,1,Summer
Groceries,Bangalore,01-14-2022,76,20,Cloudy,1,Autumn
Clothing,Bangalore,01-14-2022,35,5,Snowy,1,Spring
Toys,Bangalore,01-14-2022,51,0,Cloudy,1,Summer
Toys,Bangalore,01-14-2022,86,5,Sunny,1,Autumn
Groceries,Bangalore,01-14-2022,224,10,Rainy,1,Spring
Toys,Bangalore,01-14-2022,137,10,Snowy,0,Summer
Clothing,Bangalore,01-14-2022,60,5,Snowy,0,Spring
Groceries,Bangalore,01-14-2022,210,0,Cloudy,1,Winter
Toys,Bangalore,01-14-2022,117,0,Cloudy,0,Summer
Clothing,Bangalore,01-14-2022,18,20,Cloudy,0,Spring
Toys,Bangalore,01-14-2022,388,5,Cloudy,0,Summer
Toys,Bangalore,01-14-2022,188,15,Rainy,0,Summer
Groceries,Delhi,01-15-2022,176,10,Rainy,1,Spring
Clothing,Delhi,01-15-2022,92,20,Sunny,1,Spring
Clothing,Delhi,01-15-2022,82,0,Snowy,0,Autumn
Groceries,Delhi,01-15-2022,31,0,Cloudy,1,Autumn
Groceries,Delhi,01-15-2022,4,15,Rainy,1,Spring
Clothing,Delhi,01-15-2022,16,0,Rainy,1,Winter
Toys,Delhi,01-15-2022,115,5,Sunny,0,Winter
Toys,Delhi,01-15-2022,8,5,Rainy,0,Summer
Clothing,Delhi,01-15-2022,29,5,Rainy,0,Winter
Clothing,Delhi,01-15-2022,116,5,Rainy,0,Summer
Clothing,Mumbai,01-15-2022,19,0,Snowy,0,Spring
Toys,Mumbai,01-15-2022,105,15,Sunny,1,Spring
Clothing,Mumbai,01-15-2022,100,15,Cloudy,1,Winter
Groceries,Mumbai,01-15-2022,105,15,Cloudy,1,Summer
Clothing,Mumbai,01-15-2022,162,0,Snowy,1,Autumn
Clothing,Mumbai,01-15-2022,4,15,Snowy,1,Autumn
Clothing,Mumbai,01-15-2022,183,15,Snowy,0,Autumn
Toys,Mumbai,01-15-2022,275,0,Snowy,1,Winter
Toys,Mumbai,01-15-2022,296,0,Cloudy,0,Autumn
Clothing,Mumbai,01-15-2022,306,15,Sunny,1,Autumn
Toys,Mumbai,01-15-2022,303,20,Rainy,0,Summer
Groceries,Mumbai,01-15-2022,22,5,Snowy,1,Summer
Clothing,Mumbai,01-15-2022,110,10,Cloudy,1,Spring
Clothing,Mumbai,01-15-2022,55,15,Rainy,1,Winter
Clothing,Bangalore,01-15-2022,212,5,Snowy,1,Summer
Groceries,Bangalore,01-15-2022,383,5,Sunny,0,Autumn
Toys,Bangalore,01-15-2022,145,5,Sunny,1,Summer
Toys,Bangalore,01-15-2022,296,10,Snowy,0,Spring
Groceries,Bangalore,01-15-2022,28,15,Rainy,0,Summer
Clothing,Bangalore,01-15-2022,270,0,Cloudy,1,Summer
Toys,Bangalore,01-15-2022,91,15,Cloudy,0,Spring
Groceries,Bangalore,01-15-2022,113,5,Rainy,1,Summer
Clothing,Bangalore,01-15-2022,70,20,Sunny,0,Autumn
Groceries,Bangalore,01-15-2022,79,10,Snowy,0,Autumn
Groceries,Bangalore,01-15-2022,87,10,Cloudy,0,Autumn
Clothing,Bangalore,01-15-2022,174,20,Cloudy,0,Autumn
Toys,Bangalore,01-15-2022,289,0,Rainy,1,Summer
Groceries,Delhi,01-16-2022,97,15,Snowy,0,Winter
Groceries,Delhi,01-16-2022,240,10,Cloudy,1,Summer
Clothing,Delhi,01-16-2022,160,20,Cloudy,1,Winter
Clothing,Delhi,01-16-2022,34,20,Snowy,0,Winter
Clothing,Delhi,01-16-2022,383,0,Sunny,1,Spring
Clothing,Delhi,01-16-2022,7,5,Rainy,0,Summer
Toys,Delhi,01-16-2022,154,15,Cloudy,1,Winter
Groceries,Delhi,01-16-2022,79,5,Sunny,1,Winter
Toys,Delhi,01-16-2022,64,15,Cloudy,0,Autumn
Clothing,Delhi,01-16-2022,455,15,Snowy,0,Winter
Clothing,Delhi,01-16-2022,21,20,Sunny,0,Summer
Clothing,Delhi,01-16-2022,249,15,Snowy,0,Autumn
Clothing,Mumbai,01-16-2022,29,15,Sunny,0,Autumn
Groceries,Mumbai,01-16-2022,386,5,Snowy,0,Spring
Groceries,Mumbai,01-16-2022,92,5,Sunny,1,Winter
Groceries,Mumbai,01-16-2022,4,5,Sunny,1,Summer
Clothing,Mumbai,01-16-2022,126,0,Sunny,0,Autumn
Clothing,Mumbai,01-16-2022,329,20,Rainy,1,Winter
Groceries,Mumbai,01-16-2022,54,0,Rainy,0,Autumn
Toys,Mumbai,01-16-2022,190,20,Rainy,1,Winter
Clothing,Mumbai,01-16-2022,132,10,Cloudy,1,Winter
Groceries,Mumbai,01-16-2022,351,10,Rainy,0,Winter
Groceries,Mumbai,01-16-2022,345,5,Rainy,1,Spring
Toys,Mumbai,01-16-2022,114,0,Snowy,0,Spring
Toys,Mumbai,01-16-2022,112,0,Snowy,1,Spring
Toys,Bangalore,01-16-2022,100,5,Sunny,0,Summer
Clothing,Bangalore,01-16-2022,45,15,Cloudy,0,Winter
Clothing,Bangalore,01-16-2022,106,0,Cloudy,1,Autumn
Groceries,Bangalore,01-16-2022,73,5,Sunny,0,Spring
Clothing,Bangalore,01-16-2022,191,5,Snowy,1,Summer
Groceries,Bangalore,01-16-2022,269,10,Snowy,1,Autumn
Toys,Bangalore,01-16-2022,245,10,Rainy,0,Winter
Toys,Bangalore,01-16-2022,120,0,Snowy,1,Winter
Clothing,Bangalore,01-16-2022,15,5,Rainy,1,Winter
Groceries,Bangalore,01-16-2022,127,15,Snowy,1,Spring
Toys,Bangalore,01-16-2022,64,10,Cloudy,1,Summer
Groceries,Bangalore,01-16-2022,23,0,Rainy,1,Summer
Groceries,Delhi,01-17-2022,69,0,Rainy,1,Summer
Toys,Delhi,01-17-2022,152,10,Rainy,1,Winter
Clothing,Delhi,01-17-2022,88,20,Rainy,1,Summer
Toys,Delhi,01-17-2022,68,5,Snowy,0,Summer
Toys,Delhi,01-17-2022,194,10,Cloudy,0,Summer
Groceries,Delhi,01-17-2022,28,5,Snowy,1,Summer
Groceries,Delhi,01-17-2022,45,10,Rainy,1,Autumn
Groceries,Delhi,01-17-2022,26,10,Snowy,0,Summer
Toys,Delhi,01-17-2022,99,20,Sunny,1,Spring
Groceries,Delhi,01-17-2022,25,10,Rainy,1,Winter
Groceries,Delhi,01-17-2022,294,15,Sunny,1,Spring
Clothing,Delhi,01-17-2022,23,10,Cloudy,0,Spring
Toys,Delhi,01-17-2022,25,15,Snowy,0,Autumn
Groceries,Mumbai,01-17-2022,368,20,Snowy,0,Autumn
Clothing,Mumbai,01-17-2022,282,5,Cloudy,0,Winter
Groceries,Mumbai,01-17-2022,113,20,Sunny,0,Summer
Toys,Mumbai,01-17-2022,95,0,Sunny,0,Winter
Clothing,Mumbai,01-17-2022,25,5,Rainy,0,Summer
Groceries,Mumbai,01-17-2022,179,5,Sunny,0,Spring
Clothing,Mumbai,01-17-2022,251,5,Rainy,0,Autumn
Clothing,Mumbai,01-17-2022,27,15,Cloudy,0,Winter
Clothing,Mumbai,01-17-2022,297,20,Cloudy,1,Autumn
Toys,Mumbai,01-17-2022,21,10,Rainy,1,Autumn
Groceries,Bangalore,01-17-2022,96,20,Rainy,1,Winter
Groceries,Bangalore,01-17-2022,113,0,Rainy,0,Summer
Clothing,Bangalore,01-17-2022,319,0,Snowy,1,Autumn
Groceries,Bangalore,01-17-2022,285,15,Sunny,0,Autumn
Clothing,Bangalore,01-17-2022,118,0,Cloudy,1,Spring
Clothing,Bangalore,01-17-2022,161,5,Snowy,0,Summer
Toys,Bangalore,01-17-2022,122,10,Snowy,0,Autumn
Clothing,Bangalore,01-17-2022,174,20,Sunny,0,Spring
Clothing,Bangalore,01-17-2022,406,5,Sunny,1,Autumn
Groceries,Bangalore,01-17-2022,147,15,Rainy,0,Spring
Toys,Bangalore,01-17-2022,118,10,Sunny,1,Autumn
Clothing,Bangalore,01-17-2022,187,0,Sunny,0,Summer
Clothing,Bangalore,01-17-2022,120,15,Snowy,1,Spring
Groceries,Bangalore,01-17-2022,162,0,Snowy,1,Winter
Clothing,Delhi,01-18-2022,6,5,Rainy,1,Summer
Toys,Delhi,01-18-2022,70,15,Sunny,0,Spring
Toys,Delhi,01-18-2022,59,20,Snowy,0,Autumn
Clothing,Delhi,01-18-2022,238,5,Sunny,0,Autumn
Groceries,Delhi,01-18-2022,248,20,Snowy,0,Autumn
Groceries,Delhi,01-18-2022,279,15,Sunny,0,Autumn
Toys,Delhi,01-18-2022,25,15,Cloudy,1,Autumn
Toys,Delhi,01-18-2022,266,10,Snowy,1,Winter
Toys,Delhi,01-18-2022,48,15,Cloudy,0,Summer
Groceries,Delhi,01-18-2022,168,15,Sunny,1,Spring
Clothing,Delhi,01-18-2022,34,0,Snowy,1,Spring
Groceries,Mumbai,01-18-2022,49,10,Rainy,0,Spring
Clothing,Mumbai,01-18-2022,149,0,Cloudy,0,Summer
Clothing,Mumbai,01-18-2022,94,15,Sunny,0,Spring
Groceries,Mumbai,01-18-2022,35,20,Snowy,0,Spring
Groceries,Mumbai,01-18-2022,218,0,Rainy,1,Winter
Groceries,Mumbai,01-18-2022,336,15,Sunny,1,Spring
Groceries,Mumbai,01-18-2022,1,20,Sunny,0,Spring
Groceries,Mumbai,01-18-2022,70,15,Rainy,1,Spring
Clothing,Mumbai,01-18-2022,404,0,Sunny,1,Summer
Toys,Mumbai,01-18-2022,72,20,Snowy,0,Summer
Groceries,Mumbai,01-18-2022,38,0,Sunny,0,Spring
Clothing,Mumbai,01-18-2022,59,15,Cloudy,0,Spring
Groceries,Bangalore,01-18-2022,221,20,Rainy,1,Spring
Clothing,Bangalore,01-18-2022,251,15,Snowy,1,Spring
Groceries,Bangalore,01-18-2022,82,15,Sunny,0,Summer
Toys,Bangalore,01-18-2022,352,0,Rainy,1,Autumn
Toys,Bangalore,01-18-2022,46,10,Sunny,1,Summer
Clothing,Bangalore,01-18-2022,115,5,Snowy,0,Winter
Clothing,Bangalore,01-18-2022,383,15,Cloudy,0,Autumn
Clothing,Bangalore,01-18-2022,163,10,Snowy,1,Winter
Clothing,Bangalore,01-18-2022,62,5,Snowy,1,Spring
Groceries,Bangalore,01-18-2022,56,20,Sunny,1,Autumn
Clothing,Bangalore,01-18-2022,98,15,Sunny,0,Autumn
Groceries,Bangalore,01-18-2022,180,0,Cloudy,1,Winter
Clothing,Bangalore,01-18-2022,121,15,Snowy,1,Autumn
Groceries,Delhi,01-19-2022,211,10,Cloudy,0,Summer
Groceries,Delhi,01-19-2022,152,15,Snowy,1,Winter
Toys,Delhi,01-19-2022,132,5,Rainy,1,Summer
Groceries,Delhi,01-19-2022,362,10,Cloudy,1,Winter
Clothing,Delhi,01-19-2022,24,5,Cloudy,0,Spring
Toys,Delhi,01-19-2022,82,10,Sunny,0,Spring
Clothing,Delhi,01-19-2022,0,5,Snowy,0,Autumn
Groceries,Delhi,01-19-2022,246,10,Sunny,0,Summer
Clothing,Delhi,01-19-2022,61,20,Sunny,1,Summer
Groceries,Mumbai,01-19-2022,89,0,Sunny,1,Autumn
Toys,Mumbai,01-19-2022,414,20,Snowy,1,Autumn
Toys,Mumbai,01-19-2022,160,15,Sunny,1,Summer
Groceries,Mumbai,01-19-2022,328,0,Rainy,1,Summer
Clothing,Mumbai,01-19-2022,61,10,Cloudy,1,Summer
Groceries,Mumbai,01-19-2022,138,5,Rainy,0,Winter
Clothing,Mumbai,01-19-2022,155,0,Sunny,1,Spring
Toys,Mumbai,01-19-2022,180,5,Snowy,0,Winter
Clothing,Mumbai,01-19-2022,388,5,Cloudy,1,Spring
Clothing,Mumbai,01-19-2022,64,0,Cloudy,1,Winter
Toys,Mumbai,01-19-2022,126,10,Rainy,0,Summer
Groceries,Mumbai,01-19-2022,328,5,Rainy,1,Summer
Groceries,Bangalore,01-19-2022,368,20,Sunny,1,Spring
Toys,Bangalore,01-19-2022,40,20,Snowy,0,Winter
Toys,Bangalore,01-19-2022,76,10,Sunny,0,Winter
Toys,Bangalore,01-19-2022,86,5,Sunny,0,Winter
Clothing,Bangalore,01-19-2022,68,15,Sunny,0,Summer
Clothing,Bangalore,01-19-2022,135,10,Rainy,0,Autumn
Groceries,Bangalore,01-19-2022,47,15,Snowy,0,Autumn
Clothing,Bangalore,01-19-2022,134,0,Snowy,0,Spring
Groceries,Bangalore,01-19-2022,295,20,Sunny,1,Autumn
Clothing,Bangalore,01-19-2022,49,15,Snowy,0,Summer
Toys,Bangalore,01-19-2022,446,10,Cloudy,0,Winter
Groceries,Bangalore,01-19-2022,206,20,Sunny,0,Autumn
Toys,Delhi,01-20-2022,192,5,Snowy,0,Autumn
Groceries,Delhi,01-20-2022,67,10,Rainy,1,Winter
Toys,Delhi,01-20-2022,12,15,Sunny,0,Autumn
Groceries,Delhi,01-20-2022,48,10,Snowy,0,Autumn
Toys,Delhi,01-20-2022,211,0,Snowy,1,Summer
Clothing,Delhi,01-20-2022,165,5,Rainy,0,Spring
Toys,Delhi,01-20-2022,296,5,Cloudy,0,Autumn
Toys,Delhi,01-20-2022,191,15,Cloudy,0,Summer
Clothing,Delhi,01-20-2022,57,15,Snowy,0,Summer
Clothing,Delhi,01-20-2022,34,20,Sunny,0,Summer
Groceries,Delhi,01-20-2022,304,10,Sunny,1,Autumn
Groceries,Delhi,01-20-2022,163,15,Cloudy,0,Spring
Groceries,Mumbai,01-20-2022,224,5,Sunny,0,Winter
Toys,Mumbai,01-20-2022,142,15,Cloudy,0,Summer
Groceries,Mumbai,01-20-2022,163,20,Cloudy,1,Autumn
Groceries,Mumbai,01-20-2022,135,20,Rainy,1,Autumn
Toys,Mumbai,01-20-2022,28,5,Cloudy,1,Spring
Groceries,Mumbai,01-20-2022,87,20,Snowy,1,Summer
Groceries,Mumbai,01-20-2022,346,15,Cloudy,0,Autumn
Clothing,Mumbai,01-20-2022,171,5,Rainy,0,Spring
Toys,Mumbai,01-20-2022,8,0,Snowy,0,Spring
Toys,Mumbai,01-20-2022,36,0,Sunny,0,Autumn
Toys,Mumbai,01-20-2022,47,20,Snowy,1,Summer
Toys,Mumbai,01-20-2022,228,20,Snowy,1,Spring
Clothing,Mumbai,01-20-2022,0,15,Sunny,1,Winter
Clothing,Mumbai,01-20-2022,163,5,Sunny,1,Autumn
Toys,Mumbai,01-20-2022,227,10,Sunny,1,Summer
Toys,Bangalore,01-20-2022,132,10,Sunny,1,Summer
Toys,Bangalore,01-20-2022,3,5,Sunny,1,Winter
Toys,Bangalore,01-20-2022,193,15,Sunny,1,Autumn
Clothing,Bangalore,01-20-2022,181,15,Snowy,0,Spring
Toys,Bangalore,01-20-2022,469,10,Cloudy,1,Autumn
Groceries,Bangalore,01-20-2022,471,5,Snowy,1,Spring
Groceries,Bangalore,01-20-2022,156,10,Rainy,1,Autumn
Clothing,Bangalore,01-20-2022,28,15,Rainy,1,Winter
Toys,Bangalore,01-20-2022,59,5,Sunny,1,Spring
Toys,Bangalore,01-20-2022,127,15,Cloudy,0,Spring
Groceries,Bangalore,01-20-2022,25,15,Snowy,0,Winter
Toys,Bangalore,01-20-2022,266,0,Cloudy,0,Spring
Clothing,Delhi,01-21-2022,390,15,Snowy,1,Summer
Groceries,Delhi,01-21-2022,171,0,Sunny,0,Autumn
Clothing,Delhi,01-21-2022,56,15,Sunny,0,Winter
Toys,Delhi,01-21-2022,125,15,Sunny,0,Autumn
Clothing,Delhi,01-21-2022,17,5,Rainy,1,Winter
Groceries,Delhi,01-21-2022,137,20,Cloudy,0,Winter
Toys,Delhi,01-21-2022,30,15,Rainy,1,Winter
Toys,Delhi,01-21-2022,65,5,Rainy,0,Spring
Groceries,Delhi,01-21-2022,168,15,Snowy,1,Winter
Clothing,Mumbai,01-21-2022,17,10,Rainy,0,Spring
Groceries,Mumbai,01-21-2022,5,0,Rainy,1,Winter
Clothing,Mumbai,01-21-2022,344,5,Cloudy,0,Spring
Groceries,Mumbai,01-21-2022,155,10,Snowy,0,Winter
Toys,Mumbai,01-21-2022,72,10,Rainy,0,Spring
Clothing,Mumbai,01-21-2022,16,0,Snowy,0,Winter
Groceries,Mumbai,01-21-2022,112,0,Cloudy,0,Summer
Clothing,Mumbai,01-21-2022,0,20,Cloudy,0,Winter
Groceries,Mumbai,01-21-2022,4,0,Cloudy,0,Winter
Clothing,Mumbai,01-21-2022,171,0,Sunny,1,Spring
Clothing,Bangalore,01-21-2022,387,5,Rainy,0,Winter
Toys,Bangalore,01-21-2022,39,10,Rainy,0,Winter
Toys,Bangalore,01-21-2022,75,15,Snowy,0,Summer
Toys,Bangalore,01-21-2022,264,5,Sunny,1,Autumn
Groceries,Bangalore,01-21-2022,133,0,Rainy,1,Winter
Clothing,Bangalore,01-21-2022,135,20,Cloudy,0,Autumn
Clothing,Bangalore,01-21-2022,8,20,Cloudy,1,Summer
Groceries,Delhi,01-22-2022,416,20,Sunny,0,Winter
Groceries,Delhi,01-22-2022,100,0,Snowy,1,Spring
Toys,Delhi,01-22-2022,308,20,Snowy,1,Spring
Groceries,Delhi,01-22-2022,27,10,Snowy,0,Spring
Toys,Delhi,01-22-2022,15,5,Snowy,1,Autumn
Groceries,Delhi,01-22-2022,7,10,Cloudy,0,Spring
Toys,Delhi,01-22-2022,13,10,Sunny,1,Autumn
Groceries,Delhi,01-22-2022,47,0,Rainy,1,Summer
Toys,Delhi,01-22-2022,48,10,Snowy,1,Spring
Toys,Delhi,01-22-2022,43,20,Snowy,1,Spring
Groceries,Delhi,01-22-2022,77,10,Rainy,0,Winter
Groceries,Delhi,01-22-2022,391,10,Sunny,1,Winter
Clothing,Mumbai,01-22-2022,74,15,Cloudy,0,Autumn
Clothing,Mumbai,01-22-2022,232,20,Cloudy,0,Winter
Clothing,Mumbai,01-22-2022,78,15,Rainy,0,Winter
Clothing,Mumbai,01-22-2022,64,15,Snowy,1,Autumn
Clothing,Mumbai,01-22-2022,7,10,Snowy,1,Autumn
Toys,Mumbai,01-22-2022,324,15,Snowy,1,Autumn
Clothing,Mumbai,01-22-2022,128,0,Rainy,1,Winter
Clothing,Mumbai,01-22-2022,422,0,Rainy,1,Autumn
Clothing,Bangalore,01-22-2022,76,5,Cloudy,0,Summer
Clothing,Bangalore,01-22-2022,115,0,Cloudy,1,Summer
Groceries,Bangalore,01-22-2022,112,15,Rainy,0,Spring
Clothing,Bangalore,01-22-2022,324,20,Rainy,1,Spring
Toys,Bangalore,01-22-2022,86,0,Cloudy,0,Spring
Clothing,Bangalore,01-22-2022,28,15,Rainy,0,Autumn
Toys,Bangalore,01-22-2022,55,15,Snowy,0,Spring
Toys,Bangalore,01-22-2022,170,15,Cloudy,1,Winter
Groceries,Bangalore,01-22-2022,482,5,Rainy,0,Spring
Groceries,Bangalore,01-22-2022,19,0,Cloudy,1,Autumn
Groceries,Bangalore,01-22-2022,40,10,Cloudy,0,Summer
Toys,Bangalore,01-22-2022,158,20,Sunny,0,Spring
Toys,Bangalore,01-22-2022,150,0,Rainy,1,Spring
Toys,Bangalore,01-22-2022,283,10,Rainy,0,Autumn
Toys,Bangalore,01-22-2022,119,5,Rainy,1,Autumn
Groceries,Delhi,01-23-2022,42,5,Cloudy,1,Summer
Toys,Delhi,01-23-2022,137,5,Sunny,0,Spring
Groceries,Delhi,01-23-2022,83,20,Rainy,0,Spring
Groceries,Delhi,01-23-2022,97,10,Rainy,1,Spring
Toys,Delhi,01-23-2022,54,0,Rainy,0,Spring
Toys,Delhi,01-23-2022,96,10,Rainy,1,Spring
Groceries,Delhi,01-23-2022,32,5,Rainy,0,Spring
Clothing,Delhi,01-23-2022,33,10,Cloudy,1,Spring
Groceries,Delhi,01-23-2022,67,20,Rainy,1,Summer
Clothing,Delhi,01-23-2022,55,20,Cloudy,0,Autumn
Clothing,Delhi,01-23-2022,106,0,Rainy,1,Winter
Clothing,Mumbai,01-23-2022,10,20,Sunny,0,Spring
Toys,Mumbai,01-23-2022,387,0,Sunny,1,Summer
Clothing,Mumbai,01-23-2022,161,5,Sunny,0,Winter
Groceries,Mumbai,01-23-2022,101,0,Rainy,0,Winter
Toys,Mumbai,01-23-2022,166,20,Sunny,0,Autumn
Groceries,Mumbai,01-23-2022,64,10,Snowy,1,Winter
Groceries,Mumbai,01-23-2022,10,5,Snowy,1,Winter
Clothing,Mumbai,01-23-2022,144,10,Snowy,1,Autumn
Clothing,Mumbai,01-23-2022,66,5,Cloudy,0,Autumn
Toys,Bangalore,01-23-2022,330,5,Sunny,1,Spring
Groceries,Bangalore,01-23-2022,86,20,Sunny,1,Summer
Toys,Bangalore,01-23-2022,197,0,Snowy,1,Spring
Groceries,Bangalore,01-23-2022,68,20,Sunny,1,Autumn
Clothing,Bangalore,01-23-2022,26,10,Cloudy,0,Autumn
Clothing,Bangalore,01-23-2022,274,0,Snowy,1,Winter
Groceries,Bangalore,01-23-2022,41,5,Rainy,0,Summer
Clothing,Bangalore,01-23-2022,185,0,Cloudy,1,Autumn
Groceries,Bangalore,01-23-2022,244,5,Rainy,1,Spring
Groceries,Bangalore,01-23-2022,94,0,Snowy,0,Winter
Clothing,Bangalore,01-23-2022,65,0,Sunny,0,Autumn
Groceries,Bangalore,01-23-2022,131,5,Rainy,1,Summer
Groceries,Bangalore,01-23-2022,105,15,Snowy,1,Summer
Clothing,Bangalore,01-23-2022,200,5,Rainy,0,Spring
Toys,Delhi,01-24-2022,9,15,Snowy,1,Summer
Groceries,Delhi,01-24-2022,129,15,Cloudy,1,Spring
Toys,Delhi,01-24-2022,238,10,Rainy,0,Summer
Toys,Delhi,01-24-2022,62,0,Rainy,1,Winter
Groceries,Delhi,01-24-2022,51,5,Rainy,0,Autumn
Clothing,Delhi,01-24-2022,102,5,Snowy,0,Summer
Toys,Delhi,01-24-2022,20,5,Sunny,1,Winter
Toys,Delhi,01-24-2022,0,20,Sunny,1,Spring
Groceries,Delhi,01-24-2022,88,10,Snowy,0,Summer
Clothing,Delhi,01-24-2022,43,10,Cloudy,0,Winter
Toys,Delhi,01-24-2022,29,20,Cloudy,0,Autumn
Clothing,Mumbai,01-24-2022,13,15,Rainy,1,Winter
Groceries,Mumbai,01-24-2022,68,0,Rainy,1,Winter
Clothing,Mumbai,01-24-2022,267,10,Sunny,1,Summer
Clothing,Mumbai,01-24-2022,85,0,Rainy,1,Summer
Toys,Mumbai,01-24-2022,87,10,Sunny,1,Autumn
Groceries,Mumbai,01-24-2022,11,10,Snowy,1,Summer
Clothing,Mumbai,01-24-2022,171,20,Snowy,1,Summer
Clothing,Bangalore,01-24-2022,46,5,Sunny,1,Autumn
Groceries,Bangalore,01-24-2022,63,20,Cloudy,0,Spring
Groceries,Bangalore,01-24-2022,100,0,Rainy,0,Winter
Groceries,Bangalore,01-24-2022,48,15,Rainy,0,Autumn
Clothing,Bangalore,01-24-2022,75,15,Snowy,1,Winter
Clothing,Bangalore,01-24-2022,84,5,Rainy,0,Spring
Groceries,Bangalore,01-24-2022,246,10,Snowy,0,Summer
Groceries,Bangalore,01-24-2022,44,10,Sunny,1,Autumn
Clothing,Bangalore,01-24-2022,34,15,Rainy,1,Winter
Clothing,Bangalore,01-24-2022,6,10,Rainy,0,Summer
Groceries,Delhi,01-25-2022,241,0,Cloudy,1,Spring
Toys,Delhi,01-25-2022,189,20,Rainy,1,Autumn
Toys,Delhi,01-25-2022,24,20,Cloudy,0,Summer
Clothing,Delhi,01-25-2022,269,10,Cloudy,1,Summer
Clothing,Delhi,01-25-2022,77,10,Rainy,1,Spring
Groceries,Delhi,01-25-2022,16,0,Sunny,0,Autumn
